GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,imputed,subbed
5310645,2014,Cavalero,Washington,4950.0,0.0,19.26,1806.0,98450.0,281400.0,32.1,83.68,0.16,7.37,0.4,1.23,0.24,6.91,0.0,253.0,1.0,1.0,0.04,0.51,0,0
5310645,2015,Cavalero,Washington,4950.0,0.0,19.26,1806.0,98450.0,281400.0,32.1,83.68,0.16,7.37,0.4,1.23,0.24,6.91,0.0,260.0,5.0,3.0,1.0,1.92,0,0
5310645,2016,Cavalero,Washington,4950.0,0.0,19.26,1806.0,98450.0,281400.0,32.1,83.68,0.16,7.37,0.4,1.23,0.24,6.91,0.0,264.0,2.0,1.0,0.41,0.6,0,0
5311090,2000,Centerville,Washington,120.0,18.27,17.02,475.0,31250.0,84300.0,13.8,94.17,0.0,4.17,0.0,0.0,0.0,1.67,0.0,11.0,0.0,0.0,0.0,0.0,0,0
5311090,2001,Centerville,Washington,120.0,18.27,17.02,475.0,31250.0,84300.0,13.8,94.17,0.0,4.17,0.0,0.0,0.0,1.67,0.0,11.0,0.0,0.0,0.0,0.0,0,0
5311090,2002,Centerville,Washington,120.0,18.27,17.02,475.0,31250.0,84300.0,13.8,94.17,0.0,4.17,0.0,0.0,0.0,1.67,0.0,11.0,1.0,1.0,1.02,1.02,0,0
5311090,2003,Centerville,Washington,120.0,18.27,17.02,475.0,31250.0,84300.0,13.8,94.17,0.0,4.17,0.0,0.0,0.0,1.67,0.0,11.0,0.0,0.0,0.0,0.0,0,0
5311090,2004,Centerville,Washington,120.0,18.27,17.02,475.0,31250.0,84300.0,13.8,94.17,0.0,4.17,0.0,0.0,0.0,1.67,0.0,11.0,0.0,0.0,0.0,0.0,0,0
5311090,2005,Centerville,Washington,212.0,22.45,25.71,447.0,54167.0,111400.0,50.0,89.62,0.0,0.0,0.0,0.0,0.0,10.38,0.0,11.0,1.0,0.0,0.0,1.02,0,0
5311090,2006,Centerville,Washington,212.0,22.45,25.71,447.0,54167.0,111400.0,50.0,89.62,0.0,0.0,0.0,0.0,0.0,10.38,0.0,11.0,1.0,0.0,0.0,1.03,0,0
5311090,2007,Centerville,Washington,212.0,22.45,25.71,447.0,54167.0,111400.0,50.0,89.62,0.0,0.0,0.0,0.0,0.0,10.38,0.0,11.0,1.0,0.0,0.0,1.03,0,0
5311090,2008,Centerville,Washington,212.0,22.45,25.71,447.0,54167.0,111400.0,50.0,89.62,0.0,0.0,0.0,0.0,0.0,10.38,0.0,11.0,1.0,1.0,1.03,1.03,0,0
5311090,2009,Centerville,Washington,212.0,22.45,25.71,447.0,54167.0,111400.0,50.0,89.62,0.0,0.0,0.0,0.0,0.0,10.38,0.0,11.0,0.0,0.0,0.0,0.0,0,0
5311090,2010,Centerville,Washington,112.0,11.63,19.05,,38472.0,112500.0,,89.29,0.0,1.79,5.36,0.0,0.0,3.57,0.0,11.0,0.0,0.0,0.0,0.0,0,0
5311090,2011,Centerville,Washington,167.0,20.69,28.26,1000.0,58750.0,151100.0,35.0,91.62,0.0,0.0,0.0,4.79,0.0,3.59,0.0,11.0,0.0,0.0,0.0,0.0,0,0
5311090,2012,Centerville,Washington,167.0,20.69,28.26,1000.0,58750.0,151100.0,35.0,91.62,0.0,0.0,0.0,4.79,0.0,3.59,0.0,11.0,0.0,0.0,0.0,0.0,0,0
5311090,2013,Centerville,Washington,167.0,20.69,28.26,1000.0,58750.0,151100.0,35.0,91.62,0.0,0.0,0.0,4.79,0.0,3.59,0.0,12.0,0.0,0.0,0.0,0.0,0,0
5311090,2014,Centerville,Washington,167.0,20.69,28.26,1000.0,58750.0,151100.0,35.0,91.62,0.0,0.0,0.0,4.79,0.0,3.59,0.0,12.0,0.0,0.0,0.0,0.0,0,0
5311090,2015,Centerville,Washington,167.0,20.69,28.26,1000.0,58750.0,151100.0,35.0,91.62,0.0,0.0,0.0,4.79,0.0,3.59,0.0,12.0,0.0,0.0,0.0,0.0,0,0
5311090,2016,Centerville,Washington,167.0,20.69,28.26,1000.0,58750.0,151100.0,35.0,91.62,0.0,0.0,0.0,4.79,0.0,3.59,0.0,12.0,0.0,0.0,0.0,0.0,0,0
5311160,2000,Centralia,Washington,14742.0,18.05,44.67,561.0,30078.0,99800.0,31.7,85.31,0.34,10.22,1.13,0.93,0.29,1.66,0.12,2656.0,,,,,0,0
5311160,2001,Centralia,Washington,14742.0,18.05,44.67,561.0,30078.0,99800.0,31.7,85.31,0.34,10.22,1.13,0.93,0.29,1.66,0.12,2707.0,,,,,0,0
5311160,2002,Centralia,Washington,14742.0,18.05,44.67,561.0,30078.0,99800.0,31.7,85.31,0.34,10.22,1.13,0.93,0.29,1.66,0.12,2758.0,,,,,0,0
5311160,2003,Centralia,Washington,14742.0,18.05,44.67,561.0,30078.0,99800.0,31.7,85.31,0.34,10.22,1.13,0.93,0.29,1.66,0.12,2810.0,,,,,0,0
5311160,2004,Centralia,Washington,14742.0,18.05,44.67,561.0,30078.0,99800.0,31.7,85.31,0.34,10.22,1.13,0.93,0.29,1.66,0.12,2861.0,,,,,0,0
5311160,2005,Centralia,Washington,15510.0,15.93,40.94,684.0,35064.0,152900.0,29.2,81.99,0.44,13.41,1.41,0.57,0.0,2.18,0.0,2683.0,54.0,25.0,0.92,2.01,0,0
5311160,2006,Centralia,Washington,15510.0,15.93,40.94,684.0,35064.0,152900.0,29.2,81.99,0.44,13.41,1.41,0.57,0.0,2.18,0.0,2727.0,70.0,40.0,1.47,2.58,0,0
5311160,2007,Centralia,Washington,15510.0,15.93,40.94,684.0,35064.0,152900.0,29.2,81.99,0.44,13.41,1.41,0.57,0.0,2.18,0.0,2772.0,72.0,39.0,1.42,2.59,0,0
5311160,2008,Centralia,Washington,15510.0,15.93,40.94,684.0,35064.0,152900.0,29.2,81.99,0.44,13.41,1.41,0.57,0.0,2.18,0.0,2817.0,59.0,40.0,1.42,2.08,0,0
5311160,2009,Centralia,Washington,15510.0,15.93,40.94,684.0,35064.0,152900.0,29.2,81.99,0.44,13.41,1.41,0.57,0.0,2.18,0.0,2867.0,58.0,25.0,0.87,2.04,0,0
5311160,2010,Centralia,Washington,16336.0,15.82,47.73,775.0,34777.0,161400.0,33.8,77.92,0.54,16.12,1.28,0.95,0.26,2.85,0.07,2912.0,46.0,30.0,1.03,1.58,0,0
5311160,2011,Centralia,Washington,16683.0,14.53,51.19,829.0,37100.0,149500.0,34.1,74.92,0.37,19.12,0.65,1.1,0.0,3.72,0.11,2930.0,40.0,25.0,0.86,1.37,0,0
5311160,2012,Centralia,Washington,16683.0,14.53,51.19,829.0,37100.0,149500.0,34.1,74.92,0.37,19.12,0.65,1.1,0.0,3.72,0.11,2945.0,39.0,29.0,1.0,1.31,0,0
5311160,2013,Centralia,Washington,16683.0,14.53,51.19,829.0,37100.0,149500.0,34.1,74.92,0.37,19.12,0.65,1.1,0.0,3.72,0.11,2966.0,54.0,38.0,1.27,1.81,0,0
5311160,2014,Centralia,Washington,16683.0,14.53,51.19,829.0,37100.0,149500.0,34.1,74.92,0.37,19.12,0.65,1.1,0.0,3.72,0.11,2977.0,64.0,46.0,1.56,2.16,0,0
5311160,2015,Centralia,Washington,16683.0,14.53,51.19,829.0,37100.0,149500.0,34.1,74.92,0.37,19.12,0.65,1.1,0.0,3.72,0.11,2995.0,47.0,15.0,0.5,1.56,0,0
5311160,2016,Centralia,Washington,16683.0,14.53,51.19,829.0,37100.0,149500.0,34.1,74.92,0.37,19.12,0.65,1.1,0.0,3.72,0.11,3010.0,64.0,47.0,1.55,2.14,0,0
5311195,2000,Central Park,Washington,2558.0,7.28,14.18,578.0,45719.0,123100.0,19.6,93.08,0.08,1.8,1.21,1.17,0.08,2.58,0.0,148.0,,,,,0,0
5311195,2001,Central Park,Washington,2558.0,7.28,14.18,578.0,45719.0,123100.0,19.6,93.08,0.08,1.8,1.21,1.17,0.08,2.58,0.0,162.0,3.0,1.0,0.66,1.77,0,0
5311195,2002,Central Park,Washington,2558.0,7.28,14.18,578.0,45719.0,123100.0,19.6,93.08,0.08,1.8,1.21,1.17,0.08,2.58,0.0,164.0,3.0,1.0,0.06,1.84,0,0
5311195,2003,Central Park,Washington,2558.0,7.28,14.18,578.0,45719.0,123100.0,19.6,93.08,0.08,1.8,1.21,1.17,0.08,2.58,0.0,166.0,2.0,1.0,0.06,1.19,0,0
5311195,2004,Central Park,Washington,2558.0,7.28,14.18,578.0,45719.0,123100.0,19.6,93.08,0.08,1.8,1.21,1.17,0.08,2.58,0.0,168.0,3.0,1.0,0.03,1.8,0,0
5311195,2005,Central Park,Washington,2663.0,0.0,22.19,719.0,49870.0,170300.0,25.8,96.66,0.0,0.71,0.0,0.56,0.0,2.07,0.0,170.0,1.0,1.0,0.56,0.62,0,0
5311195,2006,Central Park,Washington,2663.0,0.0,22.19,719.0,49870.0,170300.0,25.8,96.66,0.0,0.71,0.0,0.56,0.0,2.07,0.0,172.0,1.0,1.0,0.09,0.79,0,0
5311195,2007,Central Park,Washington,2663.0,0.0,22.19,719.0,49870.0,170300.0,25.8,96.66,0.0,0.71,0.0,0.56,0.0,2.07,0.0,174.0,2.0,1.0,0.03,1.15,0,0
5311195,2008,Central Park,Washington,2663.0,0.0,22.19,719.0,49870.0,170300.0,25.8,96.66,0.0,0.71,0.0,0.56,0.0,2.07,0.0,176.0,1.0,1.0,0.06,0.61,0,0
5311195,2009,Central Park,Washington,2663.0,0.0,22.19,719.0,49870.0,170300.0,25.8,96.66,0.0,0.71,0.0,0.56,0.0,2.07,0.0,178.0,5.0,4.0,2.14,2.71,0,0
5311195,2010,Central Park,Washington,2685.0,2.18,15.98,689.0,47194.0,193800.0,29.4,87.04,0.22,5.77,1.75,1.56,0.34,2.98,0.34,180.0,4.0,4.0,2.13,2.13,0,0
5311195,2011,Central Park,Washington,2652.0,6.66,15.35,805.0,49107.0,180200.0,28.1,88.91,0.0,5.88,0.0,2.49,0.38,2.34,0.0,180.0,5.0,1.0,0.6,2.68,0,0
5311195,2012,Central Park,Washington,2652.0,6.66,15.35,805.0,49107.0,180200.0,28.1,88.91,0.0,5.88,0.0,2.49,0.38,2.34,0.0,180.0,1.0,0.0,0.0,0.11,0,0
5311195,2013,Central Park,Washington,2652.0,6.66,15.35,805.0,49107.0,180200.0,28.1,88.91,0.0,5.88,0.0,2.49,0.38,2.34,0.0,181.0,2.0,1.0,0.57,1.23,0,0
5311195,2014,Central Park,Washington,2652.0,6.66,15.35,805.0,49107.0,180200.0,28.1,88.91,0.0,5.88,0.0,2.49,0.38,2.34,0.0,181.0,5.0,4.0,2.14,2.71,0,0
5311195,2015,Central Park,Washington,2652.0,6.66,15.35,805.0,49107.0,180200.0,28.1,88.91,0.0,5.88,0.0,2.49,0.38,2.34,0.0,181.0,4.0,2.0,1.02,2.02,0,0
5311195,2016,Central Park,Washington,2652.0,6.66,15.35,805.0,49107.0,180200.0,28.1,88.91,0.0,5.88,0.0,2.49,0.38,2.34,0.0,181.0,2.0,2.0,1.08,1.1,0,0
5311325,2010,Chain Lake,Washington,3741.0,3.62,9.44,1392.0,86528.0,427800.0,30.4,90.56,0.32,4.28,0.78,0.83,0.0,3.02,0.21,127.0,1.0,1.0,0.51,1.03,0,0
5311325,2011,Chain Lake,Washington,4660.0,0.53,10.4,1387.0,92375.0,374400.0,24.5,89.79,0.0,1.87,0.77,3.35,0.49,3.73,0.0,131.0,1.0,1.0,0.12,0.12,0,0
5311325,2012,Chain Lake,Washington,4660.0,0.53,10.4,1387.0,92375.0,374400.0,24.5,89.79,0.0,1.87,0.77,3.35,0.49,3.73,0.0,134.0,1.0,1.0,0.08,0.12,0,0
5311325,2013,Chain Lake,Washington,4660.0,0.53,10.4,1387.0,92375.0,374400.0,24.5,89.79,0.0,1.87,0.77,3.35,0.49,3.73,0.0,138.0,1.0,1.0,0.21,0.33,0,0
5311325,2014,Chain Lake,Washington,4660.0,0.53,10.4,1387.0,92375.0,374400.0,24.5,89.79,0.0,1.87,0.77,3.35,0.49,3.73,0.0,141.0,3.0,1.0,0.15,2.46,0,0
5311325,2015,Chain Lake,Washington,4660.0,0.53,10.4,1387.0,92375.0,374400.0,24.5,89.79,0.0,1.87,0.77,3.35,0.49,3.73,0.0,144.0,4.0,2.0,1.23,2.96,0,0
5311325,2016,Chain Lake,Washington,4660.0,0.53,10.4,1387.0,92375.0,374400.0,24.5,89.79,0.0,1.87,0.77,3.35,0.49,3.73,0.0,148.0,2.0,1.0,0.93,1.59,0,0
5311475,2000,Chehalis,Washington,7057.0,19.75,49.31,562.0,33482.0,111200.0,30.0,86.24,1.33,7.91,1.43,1.2,0.24,1.57,0.07,1316.0,,,,,0,0
5311475,2001,Chehalis,Washington,7057.0,19.75,49.31,562.0,33482.0,111200.0,30.0,86.24,1.33,7.91,1.43,1.2,0.24,1.57,0.07,1339.0,,,,,0,0
5311475,2002,Chehalis,Washington,7057.0,19.75,49.31,562.0,33482.0,111200.0,30.0,86.24,1.33,7.91,1.43,1.2,0.24,1.57,0.07,1363.0,,,,,0,0
5311475,2003,Chehalis,Washington,7057.0,19.75,49.31,562.0,33482.0,111200.0,30.0,86.24,1.33,7.91,1.43,1.2,0.24,1.57,0.07,1386.0,,,,,0,0
5311475,2004,Chehalis,Washington,7057.0,19.75,49.31,562.0,33482.0,111200.0,30.0,86.24,1.33,7.91,1.43,1.2,0.24,1.57,0.07,1409.0,,,,,0,0
5311475,2005,Chehalis,Washington,7215.0,5.18,46.48,779.0,44045.0,171200.0,28.5,82.33,1.9,11.48,0.68,0.62,0.0,2.99,0.0,1379.0,28.0,8.0,0.55,2.06,0,0
5311475,2006,Chehalis,Washington,7215.0,5.18,46.48,779.0,44045.0,171200.0,28.5,82.33,1.9,11.48,0.68,0.62,0.0,2.99,0.0,1395.0,32.0,14.0,1.04,2.32,0,0
5311475,2007,Chehalis,Washington,7215.0,5.18,46.48,779.0,44045.0,171200.0,28.5,82.33,1.9,11.48,0.68,0.62,0.0,2.99,0.0,1414.0,27.0,19.0,1.32,1.94,0,0
5311475,2008,Chehalis,Washington,7215.0,5.18,46.48,779.0,44045.0,171200.0,28.5,82.33,1.9,11.48,0.68,0.62,0.0,2.99,0.0,1432.0,25.0,18.0,1.23,1.74,0,0
5311475,2009,Chehalis,Washington,7215.0,5.18,46.48,779.0,44045.0,171200.0,28.5,82.33,1.9,11.48,0.68,0.62,0.0,2.99,0.0,1450.0,17.0,7.0,0.48,1.21,0,0
5311475,2010,Chehalis,Washington,7259.0,8.73,53.97,714.0,36840.0,182300.0,32.6,81.82,1.6,11.63,1.07,1.34,0.18,2.27,0.1,1468.0,17.0,14.0,0.97,1.14,0,0
5311475,2011,Chehalis,Washington,7314.0,15.52,57.65,758.0,34379.0,165800.0,36.3,79.11,3.12,13.51,0.38,0.45,0.04,3.39,0.0,1474.0,19.0,18.0,1.24,1.29,0,0
5311475,2012,Chehalis,Washington,7314.0,15.52,57.65,758.0,34379.0,165800.0,36.3,79.11,3.12,13.51,0.38,0.45,0.04,3.39,0.0,1479.0,32.0,22.0,1.51,2.15,0,0
5311475,2013,Chehalis,Washington,7314.0,15.52,57.65,758.0,34379.0,165800.0,36.3,79.11,3.12,13.51,0.38,0.45,0.04,3.39,0.0,1487.0,28.0,16.0,1.08,1.88,0,0
5311475,2014,Chehalis,Washington,7314.0,15.52,57.65,758.0,34379.0,165800.0,36.3,79.11,3.12,13.51,0.38,0.45,0.04,3.39,0.0,1491.0,22.0,14.0,0.96,1.48,0,0
5311475,2015,Chehalis,Washington,7314.0,15.52,57.65,758.0,34379.0,165800.0,36.3,79.11,3.12,13.51,0.38,0.45,0.04,3.39,0.0,1497.0,34.0,12.0,0.79,2.3,0,0
5311475,2016,Chehalis,Washington,7314.0,15.52,57.65,758.0,34379.0,165800.0,36.3,79.11,3.12,13.51,0.38,0.45,0.04,3.39,0.0,1502.0,30.0,22.0,1.49,2.03,0,0
5311568,2000,Chehalis Village,Washington,346.0,21.17,58.02,350.0,30357.0,78800.0,17.3,12.72,0.0,5.2,78.32,0.0,0.0,3.76,0.0,,,,,,0,0
5311568,2001,Chehalis Village,Washington,346.0,21.17,58.02,350.0,30357.0,78800.0,17.3,12.72,0.0,5.2,78.32,0.0,0.0,3.76,0.0,,,,,,0,0
5311568,2002,Chehalis Village,Washington,346.0,21.17,58.02,350.0,30357.0,78800.0,17.3,12.72,0.0,5.2,78.32,0.0,0.0,3.76,0.0,,,,,,0,0
5311568,2003,Chehalis Village,Washington,346.0,21.17,58.02,350.0,30357.0,78800.0,17.3,12.72,0.0,5.2,78.32,0.0,0.0,3.76,0.0,,,,,,0,0
5311568,2004,Chehalis Village,Washington,346.0,21.17,58.02,350.0,30357.0,78800.0,17.3,12.72,0.0,5.2,78.32,0.0,0.0,3.76,0.0,,,,,,0,0
5311568,2005,Chehalis Village,Washington,289.0,38.89,54.22,434.0,43750.0,67500.0,31.1,2.77,0.69,6.57,84.78,0.0,0.0,5.19,0.0,,,,,,0,0
5311568,2006,Chehalis Village,Washington,289.0,38.89,54.22,434.0,43750.0,67500.0,31.1,2.77,0.69,6.57,84.78,0.0,0.0,5.19,0.0,,,,,,0,0
5311568,2007,Chehalis Village,Washington,289.0,38.89,54.22,434.0,43750.0,67500.0,31.1,2.77,0.69,6.57,84.78,0.0,0.0,5.19,0.0,,,,,,0,0
5311568,2008,Chehalis Village,Washington,289.0,38.89,54.22,434.0,43750.0,67500.0,31.1,2.77,0.69,6.57,84.78,0.0,0.0,5.19,0.0,,,,,,0,0
5311568,2009,Chehalis Village,Washington,289.0,38.89,54.22,434.0,43750.0,67500.0,31.1,2.77,0.69,6.57,84.78,0.0,0.0,5.19,0.0,,,,,,0,0
5311615,2000,Chelan,Washington,3522.0,20.92,40.65,483.0,28047.0,141300.0,31.6,81.35,0.06,14.45,1.39,0.48,0.11,1.9,0.26,625.0,6.0,6.0,0.91,0.91,0,0
5311615,2001,Chelan,Washington,3522.0,20.92,40.65,483.0,28047.0,141300.0,31.6,81.35,0.06,14.45,1.39,0.48,0.11,1.9,0.26,629.0,3.0,2.0,0.26,0.42,0,0
5311615,2002,Chelan,Washington,3522.0,20.92,40.65,483.0,28047.0,141300.0,31.6,81.35,0.06,14.45,1.39,0.48,0.11,1.9,0.26,632.0,6.0,4.0,0.68,0.99,0,0
5311615,2003,Chelan,Washington,3522.0,20.92,40.65,483.0,28047.0,141300.0,31.6,81.35,0.06,14.45,1.39,0.48,0.11,1.9,0.26,633.0,8.0,4.0,0.57,1.21,0,0
5311615,2004,Chelan,Washington,3522.0,20.92,40.65,483.0,28047.0,141300.0,31.6,81.35,0.06,14.45,1.39,0.48,0.11,1.9,0.26,636.0,6.0,3.0,0.48,0.95,0,0
5311615,2005,Chelan,Washington,3953.0,4.09,36.11,606.0,50190.0,298300.0,22.2,77.99,0.0,21.76,0.0,0.25,0.0,0.0,0.0,652.0,,,,,0,0
5311615,2006,Chelan,Washington,3953.0,4.09,36.11,606.0,50190.0,298300.0,22.2,77.99,0.0,21.76,0.0,0.25,0.0,0.0,0.0,655.0,,,,,0,0
5311615,2007,Chelan,Washington,3953.0,4.09,36.11,606.0,50190.0,298300.0,22.2,77.99,0.0,21.76,0.0,0.25,0.0,0.0,0.0,658.0,,,,,0,0
5311615,2008,Chelan,Washington,3953.0,4.09,36.11,606.0,50190.0,298300.0,22.2,77.99,0.0,21.76,0.0,0.25,0.0,0.0,0.0,661.0,,,,,0,0
5311615,2009,Chelan,Washington,3953.0,4.09,36.11,606.0,50190.0,298300.0,22.2,77.99,0.0,21.76,0.0,0.25,0.0,0.0,0.0,664.0,,,,,0,0
5311615,2010,Chelan,Washington,3890.0,9.26,41.64,676.0,44307.0,361000.0,25.6,72.06,0.18,24.22,1.16,0.8,0.08,1.47,0.05,667.0,,,,,0,0
5311615,2011,Chelan,Washington,3974.0,11.6,31.3,667.0,49905.0,275000.0,21.0,69.73,0.0,30.27,0.0,0.0,0.0,0.0,0.0,670.0,,,,,0,0
5311615,2012,Chelan,Washington,3974.0,11.6,31.3,667.0,49905.0,275000.0,21.0,69.73,0.0,30.27,0.0,0.0,0.0,0.0,0.0,674.0,,,,,0,0
5311615,2013,Chelan,Washington,3974.0,11.6,31.3,667.0,49905.0,275000.0,21.0,69.73,0.0,30.27,0.0,0.0,0.0,0.0,0.0,677.0,,,,,0,0
5311615,2014,Chelan,Washington,3974.0,11.6,31.3,667.0,49905.0,275000.0,21.0,69.73,0.0,30.27,0.0,0.0,0.0,0.0,0.0,681.0,,,,,0,0
5311615,2015,Chelan,Washington,3974.0,11.6,31.3,667.0,49905.0,275000.0,21.0,69.73,0.0,30.27,0.0,0.0,0.0,0.0,0.0,684.0,,,,,0,0
5311615,2016,Chelan,Washington,3974.0,11.6,31.3,667.0,49905.0,275000.0,21.0,69.73,0.0,30.27,0.0,0.0,0.0,0.0,0.0,688.0,,,,,0,0
5311685,2010,Chelan Falls,Washington,329.0,0.0,23.0,,32500.0,114600.0,,47.11,0.0,51.37,0.3,0.3,0.0,0.91,0.0,23.0,,,,,0,0
5311685,2011,Chelan Falls,Washington,186.0,0.0,11.54,,,184300.0,,81.72,0.0,18.28,0.0,0.0,0.0,0.0,0.0,24.0,,,,,0,0
5311685,2012,Chelan Falls,Washington,186.0,0.0,11.54,,,184300.0,,81.72,0.0,18.28,0.0,0.0,0.0,0.0,0.0,25.0,,,,,0,0
5311685,2013,Chelan Falls,Washington,186.0,0.0,11.54,,,184300.0,,81.72,0.0,18.28,0.0,0.0,0.0,0.0,0.0,26.0,,,,,0,0
5311685,2014,Chelan Falls,Washington,186.0,0.0,11.54,,,184300.0,,81.72,0.0,18.28,0.0,0.0,0.0,0.0,0.0,27.0,,,,,0,0
5311685,2015,Chelan Falls,Washington,186.0,0.0,11.54,,,184300.0,,81.72,0.0,18.28,0.0,0.0,0.0,0.0,0.0,28.0,,,,,0,0
5311685,2016,Chelan Falls,Washington,186.0,0.0,11.54,,,184300.0,,81.72,0.0,18.28,0.0,0.0,0.0,0.0,0.0,29.0,,,,,0,0
5311825,2000,Cheney,Washington,8832.0,30.92,62.42,489.0,22593.0,116800.0,34.6,83.05,2.05,4.35,1.28,6.26,0.33,2.54,0.15,1944.0,,,,,0,0
5311825,2001,Cheney,Washington,8832.0,30.92,62.42,489.0,22593.0,116800.0,34.6,83.05,2.05,4.35,1.28,6.26,0.33,2.54,0.15,2019.0,,,,,0,0
5311825,2002,Cheney,Washington,8832.0,30.92,62.42,489.0,22593.0,116800.0,34.6,83.05,2.05,4.35,1.28,6.26,0.33,2.54,0.15,2093.0,,,,,0,0
5311825,2003,Cheney,Washington,8832.0,30.92,62.42,489.0,22593.0,116800.0,34.6,83.05,2.05,4.35,1.28,6.26,0.33,2.54,0.15,2168.0,,,,,0,0
5311825,2004,Cheney,Washington,8832.0,30.92,62.42,489.0,22593.0,116800.0,34.6,83.05,2.05,4.35,1.28,6.26,0.33,2.54,0.15,2185.0,13.0,5.0,0.23,0.59,0,0
5311825,2005,Cheney,Washington,10451.0,17.29,62.59,614.0,26645.0,170400.0,45.8,78.41,4.22,6.9,1.81,4.09,0.23,3.3,1.04,2246.0,14.0,3.0,0.13,0.61,0,0
5311825,2006,Cheney,Washington,10451.0,17.29,62.59,614.0,26645.0,170400.0,45.8,78.41,4.22,6.9,1.81,4.09,0.23,3.3,1.04,2302.0,20.0,12.0,0.51,0.87,0,0
5311825,2007,Cheney,Washington,10451.0,17.29,62.59,614.0,26645.0,170400.0,45.8,78.41,4.22,6.9,1.81,4.09,0.23,3.3,1.04,2361.0,4.0,4.0,0.17,0.17,0,0
5311825,2008,Cheney,Washington,10451.0,17.29,62.59,614.0,26645.0,170400.0,45.8,78.41,4.22,6.9,1.81,4.09,0.23,3.3,1.04,2540.0,,,,,0,0
5311825,2009,Cheney,Washington,10451.0,17.29,62.59,614.0,26645.0,170400.0,45.8,78.41,4.22,6.9,1.81,4.09,0.23,3.3,1.04,2615.0,,,,,0,0
5311825,2010,Cheney,Washington,10590.0,14.64,68.91,683.0,28478.0,179000.0,47.4,77.42,3.75,9.35,1.11,3.93,0.38,3.97,0.09,2689.0,,,,,0,0
5311825,2011,Cheney,Washington,11171.0,20.27,69.17,731.0,27600.0,176100.0,45.8,77.36,3.85,9.36,0.81,2.66,0.98,4.28,0.69,2681.0,,,,,0,0
5311825,2012,Cheney,Washington,11171.0,20.27,69.17,731.0,27600.0,176100.0,45.8,77.36,3.85,9.36,0.81,2.66,0.98,4.28,0.69,2673.0,,,,,0,0
5311825,2013,Cheney,Washington,11171.0,20.27,69.17,731.0,27600.0,176100.0,45.8,77.36,3.85,9.36,0.81,2.66,0.98,4.28,0.69,2665.0,,,,,0,0
5311825,2014,Cheney,Washington,11171.0,20.27,69.17,731.0,27600.0,176100.0,45.8,77.36,3.85,9.36,0.81,2.66,0.98,4.28,0.69,2606.0,32.0,5.0,0.19,1.22,0,0
5311825,2015,Cheney,Washington,11171.0,20.27,69.17,731.0,27600.0,176100.0,45.8,77.36,3.85,9.36,0.81,2.66,0.98,4.28,0.69,2623.0,28.0,9.0,0.34,1.06,0,0
5311825,2016,Cheney,Washington,11171.0,20.27,69.17,731.0,27600.0,176100.0,45.8,77.36,3.85,9.36,0.81,2.66,0.98,4.28,0.69,2640.0,40.0,22.0,0.83,1.53,0,0
5312015,2000,Cherry Grove,Washington,663.0,1.71,9.35,0.0,58750.0,217900.0,0.0,90.2,1.96,5.28,0.45,0.15,0.0,1.96,0.0,15.0,2.0,2.0,12.25,12.25,0,0
5312015,2001,Cherry Grove,Washington,663.0,1.71,9.35,0.0,58750.0,217900.0,0.0,90.2,1.96,5.28,0.45,0.15,0.0,1.96,0.0,17.0,1.0,1.0,7.4,7.4,0,0
5312015,2002,Cherry Grove,Washington,663.0,1.71,9.35,0.0,58750.0,217900.0,0.0,90.2,1.96,5.28,0.45,0.15,0.0,1.96,0.0,18.0,0.0,0.0,0.0,0.0,0,0
5312015,2003,Cherry Grove,Washington,663.0,1.71,9.35,0.0,58750.0,217900.0,0.0,90.2,1.96,5.28,0.45,0.15,0.0,1.96,0.0,20.0,1.0,1.0,0.08,0.08,0,0
5312015,2004,Cherry Grove,Washington,663.0,1.71,9.35,0.0,58750.0,217900.0,0.0,90.2,1.96,5.28,0.45,0.15,0.0,1.96,0.0,21.0,1.0,1.0,0.24,0.38,0,0
5312015,2005,Cherry Grove,Washington,365.0,0.0,0.0,,60526.0,325400.0,,92.88,0.0,7.12,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.07,0.07,0,0
5312015,2006,Cherry Grove,Washington,365.0,0.0,0.0,,60526.0,325400.0,,92.88,0.0,7.12,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,5.52,5.59,0,0
5312015,2007,Cherry Grove,Washington,365.0,0.0,0.0,,60526.0,325400.0,,92.88,0.0,7.12,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,0.45,0.5,0,0
5312015,2008,Cherry Grove,Washington,365.0,0.0,0.0,,60526.0,325400.0,,92.88,0.0,7.12,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,0.47,0.63,0,0
5312015,2009,Cherry Grove,Washington,365.0,0.0,0.0,,60526.0,325400.0,,92.88,0.0,7.12,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,0.16,2.63,0,0
5312015,2010,Cherry Grove,Washington,546.0,0.0,12.57,,67474.0,403600.0,,91.39,0.0,3.48,1.28,0.55,0.0,2.93,0.37,29.0,1.0,1.0,4.38,4.46,0,0
